Home Ownership,Annual Income,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Term,Current Loan Amount,Monthly Debt,Credit Score,Credit Default
4,-0.22452052421662577,2.8254646009243096,1.7585138165733838,-0.6036560058225746,3.6705373322392743,-0.6983066109996929,2,-1.6733350321201583,0.0548002294581859,-0.2251900565066877,0
3,-0.10603176404698018,1.1956709492922981,-0.07348837741465196,0.08066260502308029,-0.3409788778582933,-0.12430274490909606,2,-0.2737390347251393,1.2830441860723603,4.050869750651153,1
3,0.5207107539853411,-0.4341227023397134,-0.2155040513672129,-0.4072190636901765,-0.3409788778582933,-0.6983066109996929,1,-0.27168514717507775,-0.504902693152383,-0.2356194706704873,0
4,-0.20734605675401982,-0.6378469087937149,-1.152807499454115,-0.3788223242710662,-0.3409788778582933,-0.6983066109996929,2,-0.3487059303023832,-0.56728755823437,-0.23144770500496747,0
3,-0.20734605675401982,-0.4341227023397134,-0.1728993491814445,-0.5150981340461935,-0.3409788778582933,0.9353967001812366,2,-0.1351016250959894,-1.053621183873516,-0.23144770500496747,1
2,-0.7657171202531888,0.1770499170222909,-1.8060795996358954,-0.1430009596277412,-0.3409788778582933,-0.6983066109996929,2,0.002829760687826769,-1.069720503894674,-0.22379946795151442,0
4,-0.7453287173589841,-0.6378469087937149,-1.0107918255015542,-0.6723218902872775,-0.3409788778582933,2.5249458678167356,2,-1.0320086446134615,-0.4078875198998844,-0.2251900565066877,0
4,-0.7590883784255164,-0.026674289431710546,-1.5504513865212857,-0.19822476945284515,-0.3409788778582933,-0.6983066109996929,2,-1.1947792329558338,0.04884683507536187,-0.23492417639290067,0
3,0.09883151084688259,0.5844983299302937,1.3182652273204452,0.21197255282943855,1.6647792271904904,0.3172386905452092,2,-1.3494626390698388,0.4992085425422331,-0.2849853643791388,0
3,0.13046868775168308,0.1770499170222909,-0.38592286011028615,0.14296419512551023,-0.3409788778582933,-0.6983066109996929,1,2.4271230936057053,-0.1227115439001024,-0.243963002001527,1
3,-0.20734605675401982,-1.656467941063722,-0.42852756229605427,-0.5374730523422563,-0.3409788778582933,-0.6983066109996929,2,-1.1255888961131377,-1.4404241175068575,-0.23144770500496747,0
3,-0.20734605675401982,1.1956709492922981,-0.2155040513672129,0.37473295977133403,-0.3409788778582933,0.2730845469997787,2,-0.13407468132095868,0.27624973037421774,-0.23144770500496747,1
3,0.08261118046553251,-0.6378469087937149,-0.059286810019396174,-0.2805325046133618,1.6647792271904904,-0.6983066109996929,2,-1.050365264592136,0.47170553750608835,-0.2307524107273808,0
4,-0.12323134038014552,-0.4341227023397134,-1.1244043646636028,0.15894627962269792,1.6647792271904904,1.2003215614538199,2,0.3734922794879843,-1.4961009325800287,-0.23840064778083386,0
3,1.175123247374083,-0.4341227023397134,1.0626370142058355,0.10223841909428369,-0.3409788778582933,-0.6983066109996929,1,2.7500969108528732,-0.5345019638162828,4.030010922323554,1
4,-0.20734605675401982,-0.6378469087937149,0.991629177229555,-0.36372496230854423,-0.3409788778582933,-0.30091931909081815,2,0.22728115951798275,0.7264437365908686,-0.23144770500496747,0
3,0.7810395239448421,-0.026674289431710546,-0.6273495058296397,-0.7016604311142578,-0.3409788778582933,1.730171283998986,2,-1.1278995196069568,-0.3252108035412296,-0.2321429992825541,0
3,-0.4959474149633664,0.9919467428382966,-0.44272912969131056,-0.19933780748032787,-0.3409788778582933,-0.6983066109996929,1,0.2503873944561744,0.42919327057521817,-0.2620406532187797,1
3,0.14344997383087502,-0.6378469087937149,-0.07348837741465196,15.62440989543881,-0.3409788778582933,0.8470884130903755,2,-0.6517827119083303,-0.3534684642033662,-0.21893240800840794,0
3,0.45228908171107013,0.7882225363842952,-0.11609307960042034,2.4946993894500786,-0.3409788778582933,2.304175150089583,2,-0.26372633291858955,-0.5661975001079375,-0.21823711373082127,0
4,-0.20734605675401982,0.5844983299302937,0.054325729142652664,-0.26198187082198326,-0.3409788778582933,0.22893040345434817,2,-0.30916859496369975,-0.11021780075868297,-0.23144770500496747,0
3,-0.5238684790253808,-0.4341227023397134,2.1135530014547865,-0.267347284903182,1.6647792271904904,-0.6983066109996929,1,0.9588502312555057,-0.49718843564224485,-0.23840064778083386,1
3,-0.20734605675401982,1.603119362200301,0.09693043132842104,0.6874395666207728,-0.3409788778582933,2.745716585543888,1,1.0412624692017227,1.1122404627228877,-0.23144770500496747,1
2,0.006933044599605013,-0.4341227023397134,-0.2013024839719571,-0.5900997734365673,-0.3409788778582933,-0.6983066109996929,2,-0.7761712766589285,0.17495817524109905,-0.2321429992825541,1
3,1.3309740069360645,0.9919467428382966,0.48037275100033544,2.763626500551864,-0.3409788778582933,-0.6983066109996929,2,0.002829760687826769,3.158195715411709,-0.2203229965635812,0
2,-0.10804047369172942,-0.6378469087937149,-0.40012442750554217,-0.6799419198600438,-0.3409788778582933,-0.16845688845452658,2,-0.51096304675724,-0.41476327115892064,-0.24883006194463347,1
3,-0.20734605675401982,-1.0452953217017178,-0.669954208015408,-0.6971797395677248,-0.3409788778582933,-0.6983066109996929,2,-1.2670504011236219,-0.25922036157950407,-0.23144770500496747,0
2,-0.9884830198558793,-0.6378469087937149,-1.6498623582880785,-0.6359341086195734,-0.3409788778582933,-0.6983066109996929,2,-0.5553783650273195,-1.159692224637916,-0.23492417639290067,1
2,-0.4717424637441381,0.5844983299302937,-0.5279385340628471,-0.2678039158888159,-0.3409788778582933,-0.6983066109996929,2,1.1212357156822415,0.7716392235252651,-0.23005711644979418,0
4,-0.7068368187914769,2.2142919815623054,0.7644040989054572,-0.3557053806233483,-0.3409788778582933,-0.6983066109996929,2,-0.8879797801654002,-0.8453362310997853,-0.23005711644979418,0
4,-0.5029778987199888,0.3807741234762923,-0.42852756229605427,-0.35168132006244923,-0.3409788778582933,0.8470884130903755,2,-0.110198238551494,-0.09663399949083096,-0.24674417911187357,0
4,-1.1415215859152117,-0.6378469087937149,1.4176761990872377,-0.1811011074915726,-0.3409788778582933,1.730171283998986,2,-1.174882197314613,-0.42960483180342557,4.3359404044616765,1
3,0.4189445016082328,0.1770499170222909,0.45196961620982334,-0.3654373285046715,1.6647792271904904,-0.6983066109996929,2,0.002829760687826769,1.8037565680066874,-0.21962770228599457,0
4,-0.4852510361050767,-1.0452953217017178,-0.10189151220516404,-0.8524913535564668,-0.3409788778582933,0.22893040345434817,2,-1.1629439759298807,-0.5448994413299473,-0.2356194706704873,0
3,-0.36500465499627555,0.1770499170222909,-0.47113226448182266,0.04670067546655642,-0.3409788778582933,0.18477625990891763,1,1.3634660786176171,0.3115508435456109,-0.2404865306135938,1
3,-0.0821030104039049,1.3993951557462996,0.6933962619291768,1.928676743320215,-0.3409788778582933,-0.6983066109996929,2,1.5642335866361268,0.2913428428940533,-0.2217135851187545,0
3,-0.5623101598517694,-0.6378469087937149,0.7928072336959694,-0.3300484271180416,-0.3409788778582933,0.9795508437266671,1,0.2398612207621093,-0.12732332828116327,-0.25856418183084645,0
4,0.5235480563585493,-1.2490195281557193,-0.826171449363225,-0.7308848141948296,-0.3409788778582933,1.2886298485446808,2,-0.3819532350190034,-0.02846344127624031,-0.22936182217220755,0
4,-0.08765207079752467,-0.23039849588571198,-1.0107918255015542,-0.3379823904934312,-0.3409788778582933,0.7146259824540839,2,0.002829760687826769,-0.07533594071284076,-0.23353358783772737,0
4,-0.39292571905828994,-0.4341227023397134,-0.6131479384343835,-0.3033925933316607,1.6647792271904904,-0.6983066109996929,1,0.5114878492577399,-0.8784572280183133,3.7936108679440963,1
3,-0.6797443474579216,1.1956709492922981,0.09693043132842104,-0.3222000820524583,-0.3409788778582933,-0.6983066109996929,2,0.002829760687826769,0.15122844833491314,-0.2203229965635812,0
4,-0.3655570501485816,-0.026674289431710546,-0.5279385340628471,0.029662631815090244,-0.3409788778582933,-0.6983066109996929,2,-0.4638520010777049,-0.20941309026404673,-0.22658064506186099,0
4,0.04612799154277449,-0.23039849588571198,-1.0675980950825785,-0.3971731820062299,-0.3409788778582933,-0.6983066109996929,1,0.8221383412045385,1.5247016876399497,3.995246208444222,1
2,-0.23501603211044056,0.9919467428382966,0.8922182054627624,0.5335263850255347,-0.3409788778582933,-0.6983066109996929,2,-0.22675635701748292,0.3886095680218825,-0.2217135851187545,0
3,-0.35902874380314653,-1.2490195281557193,-1.2664200386161637,-0.6542849663547371,-0.3409788778582933,-0.6983066109996929,2,0.002829760687826769,0.11341181641021401,-0.21893240800840794,0
2,-0.8329084578700509,-0.23039849588571198,0.6649931271386648,-0.7828551282472918,-0.3409788778582933,-0.6983066109996929,2,0.002829760687826769,-0.3701547386002955,-0.23770535350324723,0
3,-0.20734605675401982,0.1770499170222909,-0.5563416688533591,0.11308340500308964,-0.3409788778582933,-0.6983066109996929,2,-0.7845151948310533,0.9797564750487755,-0.23144770500496747,0
4,-0.20734605675401982,-0.23039849588571198,0.11113199872367734,0.35121646401118645,-0.3409788778582933,-0.6983066109996929,2,-0.8978641140000712,-0.8917894774108347,-0.23144770500496747,0
3,-0.6443157310986569,-1.2490195281557193,-0.059286810019396174,-0.7533168113640967,1.6647792271904904,-0.6983066109996929,2,-0.9451035276514852,-0.08397255509919112,-0.23979123633600716,1
2,-0.9307828353104574,0.3807741234762923,-0.4853338318770787,-0.3038492243172946,-0.3409788778582933,0.8470884130903755,2,-0.49247805880668677,-0.8588361817425271,-0.23840064778083386,0
4,-0.4964495923745537,-0.026674289431710546,-0.5563416688533591,0.025181940268557263,-0.3409788778582933,1.730171283998986,2,-0.23227617980827314,-0.22844718216406157,-0.22240887939634113,0
3,-0.9349760166938714,-0.8415711152477163,-1.3800325777782125,-0.3206304130393417,-0.3409788778582933,-0.6983066109996929,2,-0.5481897586021044,0.1176881982908341,-0.27872771588085904,0
3,-0.20734605675401982,-1.0452953217017178,1.9005294905259447,-0.32796504824608674,1.6647792271904904,-0.6983066109996929,2,0.7698925766498497,-0.8439107704729119,-0.23144770500496747,0
3,1.4970189679451482,0.1770499170222909,1.0342338794153234,0.08794016135662112,-0.3409788778582933,-0.38922760618167923,1,1.3419002593419715,-0.7284484596961698,-0.2321429992825541,0
4,-0.20734605675401982,-1.0452953217017178,-1.2948231734066762,-0.5077634988394484,-0.3409788778582933,-0.6983066109996929,1,-0.5006936090069327,-1.0223449007074124,-0.23144770500496747,1
3,0.7328807102119792,-0.4341227023397134,-0.7693651797822005,-0.49620502701558944,-0.3409788778582933,-0.6983066109996929,2,0.26168377598151255,0.5660374907550606,-0.22101829084116786,0
4,-0.7666210395933261,-1.0452953217017178,-0.7835667471774566,-0.16109496243348587,-0.3409788778582933,-0.6983066109996929,2,0.002829760687826769,-0.686942400266622,-0.22727593933944762,0
3,-0.20734605675401982,0.5844983299302937,-0.47113226448182266,-0.7140180071629761,-0.3409788778582933,0.18477625990891763,2,-1.193752289180803,-0.16924864083626207,-0.23144770500496747,0
3,0.17076842499946462,0.9919467428382966,-0.32911659052926173,-0.34020846654839665,-0.3409788778582933,-0.035994457818235,2,0.002829760687826769,0.23273125594202518,-0.23909594205842052,0
3,-0.7753840354185446,-0.23039849588571198,-1.3232263081971882,-0.2627524356102405,-0.3409788778582933,2.4807917242713047,2,-0.9241795482352338,-0.0287988437766811,-0.25647829899808655,1
3,1.9878220607690649,-0.6378469087937149,0.21054297049046988,-0.07282248502312591,1.6647792271904904,-0.6983066109996929,2,0.002829760687826769,-0.21888821090149904,-0.22727593933944762,0
2,-0.8607039775792684,-0.6378469087937149,-0.6841557754106641,-0.3463729848544547,-0.3409788778582933,-0.6983066109996929,2,-0.5024907606132365,-0.24060552280504022,4.30812863335821,1
3,-1.1491546825652588,-0.026674289431710546,2.908840775589127,-0.15170548779138807,-0.3409788778582933,-0.6983066109996929,2,-0.9098023353848035,-0.8669696923782162,-0.22240887939634113,1
4,-0.35109434070638706,-0.026674289431710546,-0.30071345573874964,-0.27699361447469883,-0.3409788778582933,0.2730845469997787,2,0.002829760687826769,-0.35103679607517047,-0.2217135851187545,0
3,-0.518043221055608,0.3807741234762923,-0.826171449363225,0.17958029228603134,-0.3409788778582933,-0.6983066109996929,1,-0.9460021034546371,0.06201138321766289,-0.22588535078427432,0
4,-0.21696275417825678,0.7882225363842952,0.18213983569995779,-0.33490013134040214,1.6647792271904904,2.08340443236243,2,-0.28298152870041593,0.9064710287024629,-0.22797123361703425,0
3,0.8760765990120404,3.2329130138323126,-0.982388690711042,0.5524194920561388,-0.3409788778582933,-0.6983066109996929,2,1.2668049957928487,0.45099443310386955,-0.2203229965635812,0
3,-0.23401167728806593,-0.6378469087937149,0.5229774531861038,-0.21697517930043858,3.6705373322392743,2.745716585543888,1,1.2995388286219536,0.35783638860644,-0.22727593933944762,0
3,-0.02523141858694214,-0.23039849588571198,0.3809617792335429,-0.06500267939414478,-0.3409788778582933,-0.6983066109996929,2,-0.29068360701314644,1.2389387572643964,-0.22449476222910106,0
4,0.30793818486527813,0.5844983299302937,-0.8971792863395054,-0.6044836494840362,-0.3409788778582933,1.8626337146352776,2,-0.8791223901057601,1.4151927712460317,-0.23631476494807396,0
3,1.9138011103600554,-0.6378469087937149,1.5170871708540303,4.309522162978947,-0.3409788778582933,-0.16845688845452658,2,0.002829760687826769,2.1270845784316093,-0.23422888211531404,0
3,-0.6034133809574506,-0.8415711152477163,-1.6498623582880785,-0.5655558579587433,-0.3409788778582933,-0.6983066109996929,1,-0.3428010035959565,-1.173276025905768,-0.24326770772394035,0
2,0.25390389542152364,-1.4527437346097205,-0.1728993491814445,-0.470605152383487,-0.3409788778582933,-0.6983066109996929,2,-0.4194366828076254,-1.0330777807215177,-0.24674417911187357,0
3,-0.6529029648299599,-1.0452953217017178,-0.5989463710391275,-0.6879329621086376,-0.3409788778582933,-0.16845688845452658,2,-1.0376568353761306,-0.5540391594669588,-0.22797123361703425,0
3,-1.0432203576752959,0.9919467428382966,-0.11609307960042034,0.265426917585211,-0.3409788778582933,-0.12430274490909606,1,-0.355381064840083,-0.48721021125413133,-0.28359477582396553,0
3,-0.6640513033583182,-0.026674289431710546,-1.1102027972683468,0.03785345011989894,-0.3409788778582933,-0.6983066109996929,2,-0.2521732154494937,-0.6330264483207649,-0.2203229965635812,0
3,0.047182564106267845,0.1770499170222909,0.721799396719689,0.5893495230192832,-0.3409788778582933,-0.6983066109996929,2,-0.3683462299998461,0.14762287145517464,-0.21823711373082127,0
4,0.1304435788811237,-0.8415711152477163,-0.9397839885252738,-0.2135789863447862,-0.3409788778582933,-0.6983066109996929,1,0.6927434255506654,-0.8431561148469201,-0.2543924161653266,0
4,-1.3206733773562842,-0.8415711152477163,1.502885603458774,-0.668897157895023,-0.3409788778582933,-0.6983066109996929,2,-1.3316194909786798,-1.132524622102212,-0.22379946795151442,0
4,-0.4941897940242108,-1.0452953217017178,-0.1871009165767008,-0.6237477691904678,-0.3409788778582933,-0.6983066109996929,2,-0.9872082224277455,-1.2977103535693013,-0.22658064506186099,1
3,0.36448336136496917,0.7882225363842952,0.04012416174739688,0.16665192750527055,-0.3409788778582933,1.5094005662718333,2,0.08543455059186188,0.713027636573237,-0.21962770228599457,0
4,-0.20734605675401982,-0.4341227023397134,-0.6415510732248957,-0.5836784002010901,-0.3409788778582933,-0.30091931909081815,2,-1.1605049844641828,-0.4735425593611691,-0.23144770500496747,1
4,-0.20734605675401982,0.5844983299302937,-0.5279385340628471,-0.06480290333792994,5.676295437288058,-0.47753589327254026,2,0.10533158623308245,-0.628833917065255,-0.23144770500496747,0
4,-0.7013379761389759,-0.026674289431710546,0.3099539422572624,-0.05193161743037341,-0.3409788778582933,-0.6983066109996929,2,-0.625082173757531,-0.936062607469019,-0.22588535078427432,1
4,-0.20734605675401982,0.9919467428382966,-0.7409620449916885,-0.3995704946808081,-0.3409788778582933,0.6263176953632229,2,-0.5425415678394353,-0.6032594764066448,-0.23144770500496747,1
4,-0.8827746748009506,-1.0452953217017178,-1.4084357125687248,-0.7226939958900209,-0.3409788778582933,-0.6983066109996929,2,-0.5854164704469687,-0.8008115491662703,-0.2251900565066877,0
4,-0.20734605675401982,-1.4527437346097205,-0.982388690711042,0.3089495584034454,-0.3409788778582933,-0.6983066109996929,2,-0.9209703489382628,-1.0376057144774684,-0.23144770500496747,0
4,-0.4586607421827087,1.1956709492922981,-0.030883675228883585,0.1372277683684839,-0.3409788778582933,2.657408298453027,2,0.10302096273926328,0.3508767867222936,-0.22449476222910106,1
3,-0.20734605675401982,0.5844983299302937,-0.513736966667591,-0.20590187789881567,-0.3409788778582933,-0.6983066109996929,1,0.7279162498454682,0.532664941961202,-0.23144770500496747,1
3,0.6759337917833383,4.455258252556321,2.085149866664274,2.5172740838023566,-0.3409788778582933,-0.6983066109996929,1,2.2459958852846587,1.5574034314329268,-0.22936182217220755,1
3,-0.02628599115043549,0.3807741234762923,0.721799396719689,-0.09559695543161839,1.6647792271904904,-0.30091931909081815,1,-0.16552483443127508,-0.5687968694863536,-0.28915713004465865,0
3,0.3887134214547568,-0.23039849588571198,-0.27231032094823754,0.10255235289690702,-0.3409788778582933,0.8029342695449451,1,1.1375384481108544,0.6369751195982878,-0.23005711644979418,0
4,-0.9478317584202666,-0.026674289431710546,1.460280901273006,-0.5269705396726758,-0.3409788778582933,0.9353967001812366,2,-1.1615319282392136,-0.7624079628657998,-0.23909594205842052,1
4,-0.6827825207956048,-0.6378469087937149,-1.4794435495450051,-0.6097349058188264,-0.3409788778582933,0.7146259824540839,1,-0.5027474965569941,0.31197009667116193,-0.2460488848342869,0
2,-1.0138680879913977,-0.4341227023397134,-0.5421401014581031,-0.6456660565008966,-0.3409788778582933,-0.6983066109996929,2,-1.351003054732385,-0.6738617027494311,-0.2474394733894602,0
4,-0.6602598639038539,-0.23039849588571198,-1.3516294429877003,-0.5120729537663686,-0.3409788778582933,-0.6983066109996929,2,-1.4013232997088911,0.316246478551782,-0.2627359474963663,0
4,-0.3125271155272017,-0.6378469087937149,-1.2238153364303956,-0.457619708729522,-0.3409788778582933,-0.6983066109996929,2,-0.4899106993691099,0.08481875324763664,-0.21754181945323464,0
3,0.9802030852217289,-0.6378469087937149,-0.6415510732248957,-0.6612200494490525,-0.3409788778582933,1.1120132743629587,2,-0.5339409137235529,0.9197194274698741,-0.23770535350324723,0
3,-0.20717029466010425,-0.4341227023397134,-0.47113226448182266,0.024953624775740296,-0.3409788778582933,-0.3450734626362487,1,0.32676633772408564,-0.5313994906872055,-0.2356194706704873,0
3,0.8299516037944861,-0.8415711152477163,1.133644851182116,0.01336661351527921,-0.3409788778582933,0.18477625990891763,2,0.1372952112309142,-0.3564032360822231,-0.2203229965635812,0
3,-0.20734605675401982,-0.8415711152477163,-0.669954208015408,-0.7040862832254381,-0.3409788778582933,-0.30091931909081815,2,-0.49401847446923286,-0.17293806834111075,-0.23144770500496747,0
3,0.13478741348789394,-1.656467941063722,0.49457431839559174,-0.5667545142960323,-0.3409788778582933,-0.6983066109996929,2,-0.8391999508514402,-1.242452791621681,-0.2460488848342869,0
4,-0.20734605675401982,-0.8415711152477163,0.5655821553718722,-0.7575977268544148,-0.3409788778582933,0.4055469776360703,2,-0.3377946526926816,-0.0739943307110776,-0.23144770500496747,1
4,-0.20734605675401982,2.0105677751083038,0.2957523748620061,1.9523359362633732,-0.3409788778582933,-0.6983066109996929,1,2.00633288178686,2.271307653621149,-0.23144770500496747,0
3,-0.7543679107603557,-0.23039849588571198,2.198762405826322,-0.20339040747782902,-0.3409788778582933,-0.6983066109996929,1,0.44242588038692265,-0.27045634534427054,-0.2752512444929258,1
3,0.22726338375803692,0.7882225363842952,0.3099539422572624,0.6321586779224646,-0.3409788778582933,-0.6983066109996929,1,2.0872047040705306,-0.3220244797870421,-0.23283829356014074,1
3,-0.37218579197625407,-0.8415711152477163,1.332466794715701,-0.6601070114215698,1.6647792271904904,1.3327839920901114,2,-0.4977411456537193,-1.1659810215211808,-0.23353358783772737,0
4,0.7728038144013702,-0.6378469087937149,-1.5504513865212857,-0.3761110777938647,-0.3409788778582933,-0.6983066109996929,2,-0.2548689428589494,-0.716206268430081,-0.2251900565066877,0
3,-0.3360039095002084,0.9919467428382966,-0.7551636123869445,-0.21218055395128227,1.6647792271904904,1.3327839920901114,1,0.17002904406001904,-0.27842215472973936,-0.2356194706704873,0
4,0.9836932182294807,0.1770499170222909,-0.5421401014581031,-0.5964926072354423,-0.3409788778582933,-0.3450734626362487,2,-0.5087807912352997,-0.031649765030427816,-0.23353358783772737,0
4,-0.7278529434496658,-1.2490195281557193,-1.1102027972683468,-0.5414400340299511,-0.3409788778582933,-0.6983066109996929,1,-0.23368822749894042,-0.5561354250947138,-0.2571735932756732,1
4,-0.6703034121276001,-0.026674289431710546,-0.04508524262413988,-0.14071780469957154,-0.3409788778582933,-0.38922760618167923,1,0.12458678201490882,-0.2666830672143117,-0.23005711644979418,1
3,-0.20734605675401982,2.4180161880163067,2.9372439103796397,2.511081026059696,-0.3409788778582933,1.2444757049992503,2,2.487841144304398,0.45275529623118366,-0.23144770500496747,1
4,0.4903290206085088,0.9919467428382966,0.5087758857908475,0.42347831748775655,-0.3409788778582933,-0.6983066109996929,2,1.2190521102539194,0.5741710013907498,-0.21962770228599457,1
3,0.3025146688244552,-0.4341227023397134,0.3525586444430308,0.25552373308427506,-0.3409788778582933,-0.6983066109996929,1,0.002829760687826769,0.1693401833587158,-0.22936182217220755,0
4,-0.5377285755741505,-0.6378469087937149,-1.3942341451734686,0.09881368670202918,-0.3409788778582933,1.1561674179083892,2,-1.4802696024143793,-0.7271068496944066,-0.24813476766704684,0
3,0.15474896558258946,0.7882225363842952,0.7502025315102014,-0.3612134918875576,1.6647792271904904,-0.6983066109996929,1,0.4897936620102155,-0.5580639894722483,3.8631402957027605,1
3,-0.20734605675401982,-0.026674289431710546,-0.6983573428059201,-0.6062816339899698,-0.3409788778582933,0.8912425566358061,1,-0.27681986605023146,-0.22073292465392338,-0.23144770500496747,1
4,-1.2188317983674979,-0.4341227023397134,-1.0391949602920663,-0.18826450607870496,-0.3409788778582933,-0.6983066109996929,2,-1.0158342801567273,-1.0936179320510804,-0.22658064506186099,1
4,0.02363044352158304,0.7882225363842952,-1.1102027972683468,-0.310555991918793,-0.3409788778582933,-0.6983066109996929,2,-0.5071120076008748,-0.17478278209353512,-0.22101829084116786,1
4,-0.740507814211586,-0.4341227023397134,-1.1102027972683468,-0.2611256877239196,-0.3409788778582933,-0.6983066109996929,2,-0.3306060462674664,-0.19406842586888057,-0.24187711916876709,0
4,-0.2447080561463556,-1.2490195281557193,-0.07348837741465196,-0.1989667948045003,-0.3409788778582933,-0.6983066109996929,2,0.507380074157617,-0.7469794478455235,-0.2321429992825541,0
3,1.091912450340346,0.3807741234762923,1.0058307446248107,2.1557365009266887,-0.3409788778582933,-0.38922760618167923,2,0.002829760687826769,-0.2758227853513232,-0.2217135851187545,0
3,9.823070227689616,-0.23039849588571198,0.3241555096525187,-0.8524913535564668,-0.3409788778582933,-0.6983066109996929,2,0.002829760687826769,-0.45241220183339936,-0.21962770228599457,0
2,-0.43711733124277313,-0.23039849588571198,-0.513736966667591,-0.585305148087411,-0.3409788778582933,1.376938135635542,1,-0.41763953120132163,0.06964179010269088,-0.2543924161653266,1
3,-0.1846727466389128,-0.6378469087937149,-0.7551636123869445,-0.5426386903672402,-0.3409788778582933,1.5535547098172637,1,-0.479256157703166,-1.136381750857281,-0.27177477310499265,1
3,1.706904016950884,2.0105677751083038,0.2673492400714941,0.7901529989518059,-0.3409788778582933,2.8340248726347492,2,-0.5406160482612526,0.7683690491459674,-0.24187711916876709,0
4,-0.9671906976215373,-1.2490195281557193,-0.669954208015408,-0.47965215378635934,-0.3409788778582933,-0.6983066109996929,2,-0.6759158906215526,-1.0256989257118203,-0.21962770228599457,0
4,0.9906985931155436,0.1770499170222909,1.4318777664824935,0.09379074586005591,-0.3409788778582933,-0.6983066109996929,2,1.255123510351874,2.219571817928157,-0.2321429992825541,1
3,0.39034549804111557,0.7882225363842952,0.6649931271386648,0.8519123397587955,-0.3409788778582933,-0.6983066109996929,1,2.7051681206952782,1.0462500207611622,-0.23283829356014074,0
4,-0.6851929723693039,1.1956709492922981,-0.44272912969131056,0.3961089977863226,-0.3409788778582933,-0.6983066109996929,2,-0.2823396888410217,-0.18836658336138712,-0.22240887939634113,1
2,0.15587886475776092,-1.0452953217017178,-1.1244043646636028,-0.3325598975390282,-0.3409788778582933,-0.6983066109996929,1,1.2517859430830243,-1.2331453722344492,-0.29193830715500524,1
3,-0.6036393607924848,-0.8415711152477163,2.568003158102981,-0.6119039030005876,1.6647792271904904,0.09646797281805658,2,-0.4995382972600231,-0.49794309126823666,-0.22310417367392776,0
3,0.2832310562348625,-0.6378469087937149,3.306484662656298,-0.0023015371792851646,-0.3409788778582933,-0.6983066109996929,2,0.7969782187162855,1.067799631414483,-0.21893240800840794,1
4,-0.9453459802348894,-0.4341227023397134,-0.31491502313400543,-0.4973466044796743,-0.3409788778582933,-0.6983066109996929,2,-1.108130851937615,-0.6819952133851204,4.217740377271947,1
4,-0.20734605675401982,-1.4527437346097205,2.3975843493599083,-0.49323692560896887,-0.3409788778582933,-0.6983066109996929,2,0.49402980508221733,-1.1929809228066646,-0.23144770500496747,0
4,-0.9324902385084942,-0.4341227023397134,-0.1871009165767008,-0.2325577116851966,-0.3409788778582933,-0.6983066109996929,2,-0.640614698354871,-0.4272570143003401,-0.22658064506186099,0
3,-0.09515962309477494,0.3807741234762923,-0.7835667471774566,-0.18115818636477685,-0.3409788778582933,2.569100011362166,2,-0.2648816446654991,-0.10828923638114842,-0.24674417911187357,0
3,-0.6137080178867904,-0.8415711152477163,-0.8971792863395054,0.173358695106769,-0.3409788778582933,1.3327839920901114,1,0.7253488904078914,-0.8439107704729119,-0.25508771044291323,0
3,0.23944118597932917,0.1770499170222909,-0.5421401014581031,-0.2153484314141177,-0.3409788778582933,-0.6983066109996929,1,1.704796515843459,0.34852896921920806,4.287269805030611,1
3,-1.1648226177943029,-0.8415711152477163,-0.44272912969131056,-0.4496572059175303,-0.3409788778582933,1.2886298485446808,2,-0.9397120728325737,-1.1758753952841843,-0.23492417639290067,0
3,-0.20734605675401982,2.621740394470308,0.02592259435214058,4.891897906281826,-0.3409788778582933,-0.6983066109996929,2,0.5134133688359226,1.8908773674961825,-0.23144770500496747,0
4,-0.563314514674144,-0.6378469087937149,0.02592259435214058,-0.3422062271105451,-0.3409788778582933,-0.6983066109996929,1,-0.6036447224537643,-0.5971383807736004,-0.23422888211531404,0
3,0.8465485672342266,-1.2490195281557193,0.18213983569995779,0.05586183461583723,-0.3409788778582933,-0.08014860136366553,2,0.7263758341829222,-0.8639510698742491,-0.21962770228599457,0
4,-0.5584182849150676,-0.6378469087937149,-1.1812106342446274,-0.621692929755115,-0.3409788778582933,-0.6983066109996929,2,0.002829760687826769,-0.3624404810901573,-0.2474394733894602,0
4,-0.8581679816527725,2.0105677751083038,-0.9113808537347615,-0.2513937398425964,-0.3409788778582933,0.5380094082723619,2,-0.8184043394070677,-0.40688131239856207,-0.26690771316188616,0
3,2.8378075469447044,-1.4527437346097205,1.801118518759152,-0.4759705664646858,-0.3409788778582933,0.2730845469997787,1,2.7585691969968766,-0.6523959427212206,-0.22658064506186099,0
3,2.3049973136749693,-0.026674289431710546,-0.22970561876246917,0.6571592243859224,-0.3409788778582933,-0.6983066109996929,1,1.3072409069346842,0.759313181634066,-0.22240887939634113,0
2,-1.422891589403461,-0.6378469087937149,-0.7693651797822005,-0.48484633124794535,-0.3409788778582933,-0.6983066109996929,2,-0.9864380145964724,-1.2664340704031976,-0.22101829084116786,0
4,-0.8734843926939855,0.1770499170222909,-0.7551636123869445,-0.5510292847282637,-0.3409788778582933,-0.25676517554538764,2,-0.8901620356873406,-1.0886707451695787,4.391563946668607,1
